count	callee	no_raw	defs	def
2	clear_winopt	0	1	crates/nvim/src/option/copy.rs
2	close_spellbuf	0	0	
2	cmd_source	0	1	crates/nvim/src/runtime/source.rs
2	cmdline_pum_create	0	1	crates/nvim/src/cmdexpand/pum.rs
2	cmp	0	1	crates/nvim/src/cstr.rs
2	collect_runtime_matches	0	1	crates/nvim/src/runtime/expand.rs
2	compl_pattern_from_line	0	1	crates/nvim/src/insexpand/session.rs
2	concat_pattern_with_buffer_match	0	1	crates/nvim/src/cmdexpand/bufpat.rs
2	copy_byte	0	1	crates/nvim/src/normal/ident.rs
2	copy_bytes	0	1	crates/nvim/src/memory/mod.rs
2	copy_char	0	2	
2	copy_redo	1	1	crates/nvim/src/getchar/redo.rs
2	copy_register	0	1	crates/nvim/src/register/store.rs
2	copy_unescaped	0	1	crates/nvim/src/charset/mod.rs
2	count_common_word	0	1	crates/nvim/src/spell/slang.rs
2	create_user_command	0	1	crates/nvim/src/api/command/user.rs
2	cstrn_to_string	0	1	crates/nvim/src/api/private/helpers/text.rs
2	ctx_from_dict	0	1	crates/nvim/src/context.rs
2	ctx_restore	0	1	crates/nvim/src/context.rs
2	ctx_save	0	1	crates/nvim/src/context.rs
2	ctx_to_dict	0	1	crates/nvim/src/context.rs
2	cur_arglist	1	1	crates/nvim/src/arglist/mod.rs
2	cursor_pos_info	0	1	crates/nvim/src/ops/count.rs
2	cycle	0	1	crates/nvim/src/message/prtline.rs
2	dbg_parsearg	0	1	crates/nvim/src/debugger/mod.rs
2	dec	0	0	
2	decl	0	0	
2	decode_create_map_special_dict	0	1	crates/nvim/src/eval/decode/mod.rs
2	decor_free	1	1	crates/nvim/src/decoration/mod.rs
2	decor_free_inner	0	1	crates/nvim/src/decoration/mod.rs
2	decor_redraw_sh	0	0	
2	decor_virt_pos	0	1	crates/nvim/src/decoration/state.rs
2	decor_virt_pos_kind	0	1	crates/nvim/src/decoration/state.rs
2	decref	0	1	crates/nvim/src/event/proc.rs
2	delete_var	0	1	crates/nvim/src/eval/vars/lifecycle.rs
2	deref_wordnode	0	1	crates/nvim/src/spellfile/wordtree.rs
2	dict_arg	0	1	crates/nvim/src/sign/vimscript.rs
2	dict_equal	0	0	
2	dict_lookup	0	1	crates/nvim/src/terminal/mod.rs
2	dict_to_hlattrs	1	1	crates/nvim/src/ui_client.rs
2	did_set_vartabs	0	1	crates/nvim/src/optionstr/buffer.rs
2	diff_check_sanity	0	1	crates/nvim/src/diff/block.rs
2	diff_file	0	1	crates/nvim/src/diff/engine.rs
2	diff_file_internal	0	1	crates/nvim/src/diff/engine.rs
2	diff_find_change	0	1	crates/nvim/src/diff/inline.rs
2	diff_read	0	1	crates/nvim/src/diff/hunk.rs
2	diff_write	0	1	crates/nvim/src/diff/update.rs
2	diff_write_buffer	0	1	crates/nvim/src/diff/update.rs
2	dir_of_file_exists	0	1	crates/nvim/src/path/names.rs
2	directly_after	0	1	crates/nvim/src/optionstr/expand.rs
2	dis_msg	0	1	crates/nvim/src/register/display.rs
2	discard_pending_return	0	1	crates/nvim/src/ex_eval/mod.rs
2	do_addsub	0	1	crates/nvim/src/ops/addsub.rs
2	do_autocmd_completedone	0	1	crates/nvim/src/insexpand/vimscript.rs
2	do_autocmd_textyankpost	0	1	crates/nvim/src/register/yank.rs
2	do_concat_fnames	0	1	crates/nvim/src/path/names.rs
2	do_errthrow	0	1	crates/nvim/src/ex_eval/exception.rs
2	do_helptags	0	1	crates/nvim/src/help/tags.rs
2	do_in_path_and_pp	0	1	crates/nvim/src/runtime/search.rs
2	do_map	0	1	crates/nvim/src/mapping/domap.rs
2	do_mapclear	0	1	crates/nvim/src/mapping/domap.rs
2	do_searchpair	0	1	crates/nvim/src/eval/funcs/search.rs
2	do_set	0	1	crates/nvim/src/option/set_cmd.rs
2	do_shell	0	1	crates/nvim/src/ex_cmds/filter.rs
2	do_showbacktrace	0	1	crates/nvim/src/debugger/mode.rs
2	do_string_sub	0	1	crates/nvim/src/eval/pattern.rs
2	dup	0	0	
2	dup2	0	0	
2	each_dict_arg	0	1	crates/nvim/src/sign/vimscript.rs
2	edit_stdin	0	1	crates/nvim/src/startup/args.rs
2	emit_line	1	1	crates/nvim/src/ex_cmds/text.rs
2	encode_init_lrstate	0	1	crates/nvim/src/eval/encode/mod.rs
2	encode_read_from_list	0	1	crates/nvim/src/eval/encode/mod.rs
2	encode_tv2json	0	1	crates/nvim/src/eval/encode/mod.rs
2	encode_vim_to_msgpack	0	1	crates/nvim/src/eval/encode/msgpack.rs
2	ends_excmd	0	0	
2	ends_in_newline	0	1	crates/nvim/src/eval/buffer/prompt.rs
2	entry_file_name	0	1	crates/nvim/src/quickfix/parse.rs
2	erase	0	1	crates/nvim/src/vterm/screen/callbacks.rs
2	escape_fname	0	1	crates/nvim/src/ex_getln/buffer.rs
2	escape_matches	0	1	crates/nvim/src/cmdexpand/escape.rs
2	escape_option_str_cmdline	0	1	crates/nvim/src/option/expand.rs
2	eval1_emsg	0	1	crates/nvim/src/eval/entry.rs
2	eval5	0	1	crates/nvim/src/eval/expr/level.rs
2	eval6	0	1	crates/nvim/src/eval/expr/level.rs
2	eval7_leader	0	1	crates/nvim/src/eval/expr/level.rs
2	eval_charconvert	0	1	crates/nvim/src/eval/vars/external.rs
2	eval_dict	0	1	crates/nvim/src/eval/expr/container.rs
2	eval_expr_no_emsg	0	1	crates/nvim/src/debugger/mod.rs
2	eval_expr_to_bool	0	1	crates/nvim/src/eval/entry.rs
2	eval_fname_script	0	1	crates/nvim/src/eval/userfunc/name.rs
2	eval_func	0	1	crates/nvim/src/eval/expr/call.rs
2	eval_includeexpr	0	1	crates/nvim/src/file_search/cursor.rs
2	eval_index_inner	0	1	crates/nvim/src/eval/expr/index.rs
2	eval_lit_string	0	1	crates/nvim/src/eval/expr/literal.rs
2	eval_logical	0	1	crates/nvim/src/eval/expr/level.rs
2	eval_one_expr_in_str	0	1	crates/nvim/src/eval/vars/heredoc.rs
2	eval_string	0	1	crates/nvim/src/eval/expr/literal.rs
2	ex_unletlock	0	1	crates/nvim/src/eval/vars/unlet.rs
2	execute_cmd	0	1	crates/nvim/src/ex_docmd/api.rs
2	execute_cmd0	0	1	crates/nvim/src/ex_docmd/api.rs
2	execute_env	0	1	crates/nvim/src/startup/args.rs
2	execute_menu	0	1	crates/nvim/src/menu/exec.rs
2	expand_buf_names	0	1	crates/nvim/src/buffer/expand.rs
2	expand_cmdline	0	1	crates/nvim/src/cmdexpand/cmdname.rs
2	expand_help_files	0	1	crates/nvim/src/help/tags.rs
2	expand_name_patterns	0	1	crates/nvim/src/runtime/search.rs
2	expand_pack_entry	0	1	crates/nvim/src/runtime/cache.rs
2	expand_path_option	0	1	crates/nvim/src/path/expand.rs
2	expand_replacement	0	2	
2	expand_set_opt_string	0	1	crates/nvim/src/optionstr/expand.rs
2	expand_showtail	0	1	crates/nvim/src/cmdexpand/showmatch.rs
2	extmark_apply_undo	0	0	
2	fcntl	0	0	
2	fetch_config	0	1	crates/nvim/src/cjson/lua_cjson/mod.rs
2	fgetc	0	0	
2	field_end	0	1	crates/nvim/src/tag/jump.rs
2	field_text_end	0	1	crates/nvim/src/tag/jump.rs
2	field_value_err	0	1	crates/nvim/src/optionstr/chars.rs
2	file_list	0	1	crates/nvim/src/memline/swapname.rs
2	file_name_in_line	0	1	crates/nvim/src/file_search/cursor.rs
2	fill_complete_info_dict	0	1	crates/nvim/src/insexpand/vimscript.rs
2	find_common_prefix	0	1	crates/nvim/src/insexpand/text.rs
2	find_decl	0	1	crates/nvim/src/normal/identfind.rs
2	find_endpos	0	1	crates/nvim/src/syntax/endpos.rs
2	find_extra	0	1	crates/nvim/src/tag/jump.rs
2	find_globvar	0	1	crates/nvim/src/api/vim/vars.rs
2	find_help_tags	0	1	crates/nvim/src/help/mod.rs
2	find_keepcap_word	0	1	crates/nvim/src/spellsuggest/soundalike.rs
2	find_next_quote	0	1	crates/nvim/src/textobject/quote.rs
2	find_nextcmd	0	1	crates/nvim/src/ex_docmd/scan.rs
2	find_option_end	0	1	crates/nvim/src/option/set_cmd.rs
2	find_option_var_end	0	1	crates/nvim/src/eval/name.rs
2	find_prev_quote	0	1	crates/nvim/src/textobject/quote.rs
2	find_region	0	1	crates/nvim/src/spell/lang.rs
2	find_tty_option_end	0	1	crates/nvim/src/option/set_cmd.rs
2	find_ucmd	0	1	crates/nvim/src/usercmd/mod.rs
2	find_var_in_scoped_ht	0	1	crates/nvim/src/eval/userfunc/funccall.rs
2	findswapname	0	1	crates/nvim/src/memline/swapname.rs
2	finish_write_reg	0	1	crates/nvim/src/register/contents.rs
2	fix_input_buffer	0	1	crates/nvim/src/getchar/peek.rs
2	fix_pos_col	0	1	crates/nvim/src/api/buffer/text.rs
2	flag_fallback	1	1	crates/nvim/src/ex_cmds/sort.rs
2	flush_event	0	1	crates/nvim/src/api/ui/packer.rs
2	fmarks_check_one	0	1	crates/nvim/src/mark/mod.rs
2	fold_insert	1	1	crates/nvim/src/fold/adjust.rs
2	fold_move_range	0	1	crates/nvim/src/fold/adjust.rs
2	fopen_noinh_readbin	0	1	crates/nvim/src/runtime/source.rs
2	for_each_config_dir	0	0	
2	format_overflow_error	0	1	crates/nvim/src/strings/printf/spec.rs
2	format_reg_type	0	1	crates/nvim/src/register/yank.rs
2	fread	0	0	
2	fread_len	0	1	crates/nvim/src/shada/unpack.rs
2	free	1	3	
2	free_entry	0	1	crates/nvim/src/syntax/keyword.rs
2	free_for_info	0	1	crates/nvim/src/eval/forloop.rs
2	free_funccal	0	1	crates/nvim/src/eval/userfunc/funccall.rs
2	free_jumplist	1	1	crates/nvim/src/mark/jumplist.rs
2	free_typebuf	1	1	crates/nvim/src/getchar/typeahead.rs
2	free_ucmd	1	1	crates/nvim/src/usercmd/mod.rs
2	free_wininfo	0	1	crates/nvim/src/window/alloc.rs
2	fseek	0	0	
2	ftello	0	0	
2	full_name_of	0	1	crates/nvim/src/file_search/init.rs
2	func_clear_items	0	1	crates/nvim/src/eval/userfunc/funccall.rs
2	func_line	0	1	crates/nvim/src/profile/mod.rs
2	func_line_end	0	1	crates/nvim/src/profile/mod.rs
2	func_line_start	0	1	crates/nvim/src/profile/mod.rs
2	func_remove	0	1	crates/nvim/src/eval/userfunc/funccall.rs
2	funccal_unref	0	1	crates/nvim/src/eval/userfunc/funccall.rs
2	fuzzy_match_str_in_line	0	1	crates/nvim/src/insexpand/sources.rs
2	ga_concat_esc	0	1	crates/nvim/src/testing/report.rs
2	ga_concat_strings	0	1	crates/nvim/src/garray.rs
2	ga_strings	0	1	crates/nvim/src/runtime/expand.rs
2	get2c	0	1	crates/nvim/src/fileio/mod.rs
2	get_affix_flags	0	1	crates/nvim/src/spellfile/dic.rs
2	get_arglist	0	1	crates/nvim/src/arglist/mod.rs
2	get_arglist_exp	0	1	crates/nvim/src/arglist/mod.rs
2	get_breakindent_win	0	1	crates/nvim/src/indent/breakindent.rs
2	get_callback_if_cpt_func	0	1	crates/nvim/src/insexpand/callbacks.rs
2	get_clipboard	0	1	crates/nvim/src/clipboard.rs
2	get_compflags	0	1	crates/nvim/src/spellfile/dic.rs
2	get_cpt_func_completion_matches	0	1	crates/nvim/src/insexpand/callbacks.rs
2	get_emsg_lnum	0	1	crates/nvim/src/message/errors.rs
2	get_emsg_source	0	1	crates/nvim/src/message/errors.rs
2	get_extra_buf	0	1	crates/nvim/src/drawline/state.rs
2	get_file_in_dir	0	1	crates/nvim/src/memline/swapname.rs
2	get_foldtext	0	1	crates/nvim/src/fold/text.rs
2	get_framelayout	0	1	crates/nvim/src/eval/window/info.rs
2	get_func_arguments	0	1	crates/nvim/src/eval/userfunc/args.rs
2	get_inserted	1	1	crates/nvim/src/getchar/buffers.rs
2	get_keystroke	0	1	crates/nvim/src/input.rs
2	get_lambda_tv	0	1	crates/nvim/src/eval/userfunc/lambda.rs
2	get_last_insert_save	0	1	crates/nvim/src/edit/lastins.rs
2	get_matches_in_str	0	1	crates/nvim/src/eval/funcs/regexp.rs
2	get_option_value_for	0	1	crates/nvim/src/option/context.rs
2	get_pfxlist	0	1	crates/nvim/src/spellfile/dic.rs
2	get_qfline_items	0	1	crates/nvim/src/quickfix/getprops.rs
2	get_rel_pos	0	1	crates/nvim/src/buffer/info.rs
2	get_runtime_cmd_flags	0	1	crates/nvim/src/runtime/search.rs
2	get_syntax_attr	0	1	crates/nvim/src/syntax/attr.rs
2	get_syntax_info	0	1	crates/nvim/src/syntax/query.rs
2	get_user_highlight_attr	0	1	crates/nvim/src/insexpand/callbacks.rs
2	get_yank_type	0	1	crates/nvim/src/eval/funcs/register.rs
2	getcell	0	1	crates/nvim/src/vterm/screen/mod.rs
2	getcmdline_prompt	0	1	crates/nvim/src/ex_getln/enter.rs
2	getgid	0	0	
2	getline_cookie	0	1	crates/nvim/src/ex_docmd/source.rs
2	getlist_append_pair	0	1	crates/nvim/src/digraph/mod.rs
2	gettext_raw	0	1	crates/nvim/src/os/cshim.rs
2	global_exe	0	1	crates/nvim/src/ex_cmds/global.rs
2	global_exe_one	0	1	crates/nvim/src/ex_cmds/global.rs
2	grab_file_name	0	1	crates/nvim/src/file_search/cursor.rs
2	grid_draw_border	0	1	crates/nvim/src/grid/border.rs
2	grid_draw_bordertext	0	1	crates/nvim/src/grid/border.rs
2	grid_put_linebuf	1	1	crates/nvim/src/grid/line.rs
2	group_arg	0	1	crates/nvim/src/sign/vimscript.rs
2	grow_string_tv	0	1	crates/nvim/src/eval/expr/arith.rs
2	handle_mkdir_p_arg	0	1	crates/nvim/src/ex_cmds/write.rs
2	has_bytes	0	0	
2	has_entry_flag	0	1	crates/nvim/src/quickfix/list.rs
2	has_env_var	0	1	crates/nvim/src/path/expand.rs
2	has_profiling	0	1	crates/nvim/src/debugger/mod.rs
2	header_adopt	0	1	crates/nvim/src/undo/store.rs
2	heredoc_get	0	1	crates/nvim/src/eval/vars/heredoc.rs
2	hl_add_url	0	1	crates/nvim/src/highlight/mod.rs
2	hmll_remove	0	1	crates/nvim/src/shada/merge.rs
2	hms_dealloc	0	1	crates/nvim/src/shada/merge.rs
2	hms_init	0	1	crates/nvim/src/shada/merge.rs
2	hms_insert_whole_neovim_history	0	1	crates/nvim/src/shada/merge.rs
2	holds_references	0	0	
2	hook	0	0	
2	id2node	0	1	crates/nvim/src/marktree/node.rs
2	ignorecase_opt	0	1	crates/nvim/src/search/pattern.rs
2	include_uses_zs	0	1	crates/nvim/src/search/includes.rs
2	indent_progress	0	1	crates/nvim/src/indent/edit.rs
2	info_tv	0	0	
2	init	0	0	
2	init_line_array	0	1	crates/nvim/src/api/buffer/lines.rs
2	init_sign_text	0	1	crates/nvim/src/sign/text.rs
2	init_synblock	0	1	crates/nvim/src/syntax/clear.rs
2	init_write_reg	0	1	crates/nvim/src/register/contents.rs
2	inline_virt_at	0	1	crates/nvim/src/drawline/virttext.rs
2	input_enqueue_raw	0	1	crates/nvim/src/os/input.rs
2	ins_bytes	0	1	crates/nvim/src/change/text.rs
2	ins_compl_fix_redo_buf_for_leader	0	1	crates/nvim/src/insexpand/keys.rs
2	ins_compl_has_multiple	1	1	crates/nvim/src/insexpand/mode.rs
2	ins_compl_item_free	1	1	crates/nvim/src/insexpand/matchlist.rs
2	ins_compl_lnum_in_range	1	1	crates/nvim/src/insexpand/mode.rs
2	int_wordlist_spl	0	1	crates/nvim/src/spell/lang.rs
2	is_continuation_comment	0	1	crates/nvim/src/register/exec.rs
2	is_regex_match	0	1	crates/nvim/src/cmdexpand/bufpat.rs
2	isopt_char	1	1	crates/nvim/src/charset/mod.rs
2	item_compare	0	1	crates/nvim/src/eval/typval/sort.rs
2	item_compare2	0	1	crates/nvim/src/eval/typval/sort.rs
2	key_at	0	1	crates/nvim/src/map/table.rs
2	leader_hides	1	1	crates/nvim/src/insexpand/insert.rs
2	line_putchar	0	1	crates/nvim/src/drawline/virttext.rs
2	linetabsize_str	0	1	crates/nvim/src/plines/mod.rs
2	list_free	0	1	crates/nvim/src/eval/typval/list.rs
2	list_free_list	0	1	crates/nvim/src/eval/typval/list.rs
2	list_func_head	0	1	crates/nvim/src/eval/userfunc/define.rs
2	list_functions	0	1	crates/nvim/src/eval/userfunc/listing.rs
2	list_init_static	0	1	crates/nvim/src/eval/typval/list.rs
2	list_join	0	1	crates/nvim/src/eval/typval/listrange.rs
2	list_one_var_a	0	1	crates/nvim/src/eval/vars/listing.rs
2	lister	0	0	
2	listxattr	0	0	
2	ll_release	0	1	crates/nvim/src/quickfix/stack.rs
2	load_colors	0	1	crates/nvim/src/highlight_group/defaults.rs
2	loaded_var	0	1	crates/nvim/src/eval/provider.rs
2	loop_poll_events	0	1	crates/nvim/src/event/loop.rs
2	luaL_argerror	0	0	
2	luaL_checktype	0	0	
2	lua_newtable	0	1	crates/nvim/src/lua/ffi.rs
2	lua_pushhunk	0	1	crates/nvim/src/lua/xdiff.rs
2	lua_rawgeti	0	0	
2	makeswapname	0	1	crates/nvim/src/memline/swapname.rs
2	map_put_ref	0	2	
2	mark_check_line_bounds	0	1	crates/nvim/src/mark/mod.rs
2	mark_get_visual	0	1	crates/nvim/src/mark/lookup.rs
2	mark_global_iter	0	1	crates/nvim/src/mark/shada.rs
2	mark_move_to	0	1	crates/nvim/src/mark/lookup.rs
2	mark_reader	0	1	crates/nvim/src/eval/collect.rs
2	marktree_free_subtree	1	1	crates/nvim/src/marktree/mod.rs
2	marktree_itr_next	0	0	
2	match_checkcompoundpattern	0	1	crates/nvim/src/spell/lookup.rs
2	match_compoundrule	0	1	crates/nvim/src/spell/lookup.rs
2	match_file_list	0	1	crates/nvim/src/fileio/names.rs
2	match_keyword	0	1	crates/nvim/src/syntax/endpos.rs
2	match_range	1	1	crates/nvim/src/ex_cmds/sort.rs
2	match_str	0	1	crates/nvim/src/option/expand.rs
2	match_suffix	0	1	crates/nvim/src/path/glob.rs
2	matches_composing	0	1	crates/nvim/src/regexp/nfa/composing.rs
2	matches_line	0	1	crates/nvim/src/ex_cmds/global.rs
2	mb_check_adjust_col	0	1	crates/nvim/src/mbyte/walk.rs
2	mb_off_next	0	1	crates/nvim/src/mbyte/walk.rs
2	mb_ptr_back	0	1	crates/nvim/src/ops/join.rs
2	mb_string2cells_len	0	1	crates/nvim/src/mbyte/cells.rs
2	menu_is_separator	0	1	crates/nvim/src/menu/mod.rs
2	merge_gaps	0	1	crates/nvim/src/diff/refine.rs
2	mf_free	0	1	crates/nvim/src/memfile/mod.rs
2	mf_open	0	1	crates/nvim/src/memfile/mod.rs
2	mf_open_file	0	1	crates/nvim/src/memfile/mod.rs
2	mkspell	0	1	crates/nvim/src/spellfile/mod.rs
2	ml_append_flags	0	1	crates/nvim/src/memline/lines.rs
2	ml_append_flush	0	1	crates/nvim/src/memline/lines.rs
2	ml_append_int	0	1	crates/nvim/src/memline/edit.rs
2	ml_get_buf_mut	0	1	crates/nvim/src/memline/lines.rs
2	ml_get_placeholder	0	1	crates/nvim/src/memline/tree.rs
2	ml_new_data	0	1	crates/nvim/src/memline/tree.rs
2	ml_new_ptr	0	1	crates/nvim/src/memline/tree.rs
2	modify_fname	0	1	crates/nvim/src/eval/fs/name.rs
2	mpack_object_inner	0	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
2	mpack_parse_typval	0	1	crates/nvim/src/eval/decode/msgpack.rs
2	mpack_write	0	1	crates/nvim/src/mpack/mpack_core.rs
2	msg	0	0	
2	msg_add_fileformat	1	1	crates/nvim/src/fileio/mod.rs
2	msg_add_lines	1	1	crates/nvim/src/fileio/mod.rs
2	msg_hist_free_msg	0	1	crates/nvim/src/message/history.rs
2	msg_may_trunc	0	1	crates/nvim/src/message/mod.rs
2	msg_multihl	0	1	crates/nvim/src/message/mod.rs
2	msgpack_rpc_get_handler_for	0	1	crates/nvim/src/api/private/dispatch/mod.rs
2	multiqueue_move_events	0	1	crates/nvim/src/event/multiqueue.rs
2	multiqueue_new	0	1	crates/nvim/src/event/multiqueue.rs
2	multiqueue_replace_parent	0	1	crates/nvim/src/event/multiqueue.rs
2	my_iconv_open	0	1	crates/nvim/src/mbyte/convert.rs
2	name_in	1	1	crates/nvim/src/statusline/tabline.rs
2	namespace_id	0	1	crates/nvim/src/sign/store.rs
2	need_conversion	0	1	crates/nvim/src/fileio/convert.rs
2	new_script_item	0	1	crates/nvim/src/runtime/source.rs
2	next_buffer_mark	0	1	crates/nvim/src/mark/shada.rs
2	next_char	1	1	crates/nvim/src/winlayer.rs
2	next_fenc	0	1	crates/nvim/src/fileio/convert.rs
2	nfa_get_reganch	0	1	crates/nvim/src/regexp/nfa/compile.rs
2	nfa_get_regstart	0	1	crates/nvim/src/regexp/nfa/compile.rs
2	nlua_do_ucmd	0	1	crates/nvim/src/lua/executor/ucmd.rs
2	nlua_init	0	1	crates/nvim/src/lua/executor/state.rs
2	nlua_luv_thread_common_cfpcall	0	1	crates/nvim/src/lua/executor/luv.rs
2	nlua_pcall	0	1	crates/nvim/src/lua/executor/error.rs
2	nlua_pop_keydict	0	1	crates/nvim/src/lua/converter/keysets.rs
2	nlua_pop_luaref	0	1	crates/nvim/src/lua/converter/pop.rs
2	nlua_ref_global	0	1	crates/nvim/src/lua/executor/refs.rs
2	nlua_register_table_as_callable	0	1	crates/nvim/src/lua/executor/callable.rs
2	nlua_traverse_table	0	1	crates/nvim/src/lua/converter/pop.rs
2	nlua_typval_call	0	1	crates/nvim/src/lua/executor/exec.rs
2	no_match	0	1	crates/nvim/src/quickfix/parse.rs
2	node_compress	0	1	crates/nvim/src/spellfile/wordtree.rs
2	normal_cmd	0	1	crates/nvim/src/normal/state.rs
2	normal_execute	0	1	crates/nvim/src/normal/dispatch.rs
2	normal_prepare	0	1	crates/nvim/src/normal/state.rs
2	nth_child	0	1	crates/nvim/src/event/proc.rs
2	number	0	1	crates/nvim/src/tag/stack.rs
2	number_at	1	1	crates/nvim/src/keycodes/mod.rs
2	nvim__buf_stats	1	1	crates/nvim/src/api/buffer/attach.rs
2	nvim__complete_set	0	1	crates/nvim/src/api/vim/statusline.rs
2	nvim__get_runtime	0	1	crates/nvim/src/api/vim/runtime.rs
2	nvim__id_dict	1	1	crates/nvim/src/api/vim/inspect.rs
2	nvim__inspect_cell	0	1	crates/nvim/src/api/vim/inspect.rs
2	nvim__ns_get	1	1	crates/nvim/src/api/extmark/ns.rs
2	nvim__ns_set	0	1	crates/nvim/src/api/extmark/ns.rs
2	nvim__redraw	0	1	crates/nvim/src/api/vim/redraw.rs
2	nvim__runtime_inspect	1	1	crates/nvim/src/api/vim/runtime.rs
2	nvim__stats	1	1	crates/nvim/src/api/vim/inspect.rs
2	nvim_buf_attach	0	1	crates/nvim/src/api/buffer/attach.rs
2	nvim_buf_create_user_command	0	1	crates/nvim/src/api/command/user.rs
2	nvim_buf_delete	0	1	crates/nvim/src/api/buffer/props.rs
2	nvim_buf_get_extmark_by_id	0	1	crates/nvim/src/api/extmark/query.rs
2	nvim_buf_get_extmarks	0	1	crates/nvim/src/api/extmark/query.rs
2	nvim_buf_get_text	0	1	crates/nvim/src/api/buffer/lines.rs
2	nvim_buf_set_extmark	0	1	crates/nvim/src/api/extmark/set.rs
2	nvim_buf_set_keymap	0	1	crates/nvim/src/api/buffer/props.rs
2	nvim_buf_set_mark	0	1	crates/nvim/src/api/buffer/marks.rs
2	nvim_buf_set_text	0	1	crates/nvim/src/api/buffer/text.rs
2	nvim_buf_set_virtual_text	0	1	crates/nvim/src/api/deprecated/bufhl.rs
2	nvim_clear_autocmds	0	1	crates/nvim/src/api/autocmd/create.rs
2	nvim_cmd	0	1	crates/nvim/src/api/command/cmd.rs
2	nvim_create_augroup	0	1	crates/nvim/src/api/autocmd/group.rs
2	nvim_create_autocmd	0	1	crates/nvim/src/api/autocmd/create.rs
2	nvim_create_user_command	0	1	crates/nvim/src/api/command/user.rs
2	nvim_del_current_line	0	1	crates/nvim/src/api/vim/vars.rs
2	nvim_eval_statusline	0	1	crates/nvim/src/api/vim/statusline.rs
2	nvim_exec2	0	1	crates/nvim/src/api/vimscript/exec.rs
2	nvim_exec_autocmds	0	1	crates/nvim/src/api/autocmd/exec.rs
2	nvim_get_all_options_info	1	1	crates/nvim/src/api/options.rs
2	nvim_get_autocmds	0	1	crates/nvim/src/api/autocmd/query.rs
2	nvim_get_chan_info	1	1	crates/nvim/src/api/vim/client.rs
2	nvim_get_color_map	1	1	crates/nvim/src/api/vim/highlight.rs
2	nvim_get_commands	0	1	crates/nvim/src/api/command/user.rs
2	nvim_get_context	0	1	crates/nvim/src/api/vim/context.rs
2	nvim_get_current_line	1	1	crates/nvim/src/api/vim/vars.rs
2	nvim_get_hl	0	1	crates/nvim/src/api/vim/highlight.rs
2	nvim_get_hl_ns	0	1	crates/nvim/src/api/vim/highlight.rs
2	nvim_get_mark	0	1	crates/nvim/src/api/vim/marks.rs
2	nvim_get_mode	0	1	crates/nvim/src/api/vim/context.rs
2	nvim_get_namespaces	1	1	crates/nvim/src/api/extmark/ns.rs
2	nvim_get_option_info2	0	1	crates/nvim/src/api/options.rs
2	nvim_get_option_value	0	1	crates/nvim/src/api/options.rs
2	nvim_get_proc	0	1	crates/nvim/src/api/vim/inspect.rs
2	nvim_get_proc_children	0	1	crates/nvim/src/api/vim/inspect.rs
2	nvim_list_bufs	1	1	crates/nvim/src/api/vim/handles.rs
2	nvim_list_chans	1	1	crates/nvim/src/api/vim/client.rs
2	nvim_list_runtime_paths	0	1	crates/nvim/src/api/vim/runtime.rs
2	nvim_list_tabpages	1	1	crates/nvim/src/api/vim/handles.rs
2	nvim_list_uis	1	1	crates/nvim/src/api/vim/client.rs
2	nvim_list_wins	1	1	crates/nvim/src/api/vim/handles.rs
2	nvim_load_context	1	1	crates/nvim/src/api/vim/context.rs
2	nvim_notify	0	1	crates/nvim/src/api/deprecated/write.rs
2	nvim_open_tabpage	0	1	crates/nvim/src/api/tabpage.rs
2	nvim_open_term	0	1	crates/nvim/src/api/vim/term.rs
2	nvim_open_win	0	1	crates/nvim/src/api/win_config/open.rs
2	nvim_parse_cmd	0	1	crates/nvim/src/api/command/parse.rs
2	nvim_put	0	1	crates/nvim/src/api/vim/paste.rs
2	nvim_select_popupmenu_item	0	1	crates/nvim/src/api/vim/input.rs
2	nvim_set_current_line	0	1	crates/nvim/src/api/vim/vars.rs
2	nvim_set_hl	0	1	crates/nvim/src/api/vim/highlight.rs
2	nvim_set_keymap	0	1	crates/nvim/src/api/vim/input.rs
2	nvim_set_option_value	0	1	crates/nvim/src/api/options.rs
